product,company,application_no,source_page,pdf_url,link_text,local_path,status,bytes,sha256
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2020/125514s59-64,69,76-83SumR.pdf",Summary Review,data/fda_dossiers/keytruda/001_125514s59-64_69_76-83sumr.pdf,downloaded,1223478,84b50f5418bb066e77b1bad012d2b7c4caac8d9c836822382d353f0e00c3465c
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125514lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/002_125514lbl.pdf,downloaded,442977,beae6415c8fd76aacc4ec012edac9dbc86924f969852cd53d3601a3f2ea16313
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/125514Orig1s000ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/003_125514orig1s000ltr.pdf,downloaded,517854,706206e2d74ba17575c9198756b6519eb3b3e0653c460452bffe68fafb11b1e1
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/125514Orig1s000SumR.pdf,Summary Review (PDF),data/fda_dossiers/keytruda/004_125514orig1s000sumr.pdf,downloaded,1186561,4c67dfa6a9e2675efae034c702c74ffd9b465c268bde631aaf7c8a9be0c41b03
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2026/125514s195lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/005_125514s195lbl.pdf,downloaded,3575994,88d1ce4528cf3b520e938e71a4e3987d3e8bc9cb751146f5a75851fedc45ca15
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2026/125514Orig1s195ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/006_125514orig1s195ltr.pdf,downloaded,249123,0f5cd228968023027dcb382227a3e35d7ec05ead6931a8c741372a33d050c331
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125514s188lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/007_125514s188lbl.pdf,downloaded,7397086,6c0c06ca22803a78745cfe34433551cd33afebc0f67d7bb03ab32c333dcce127
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2025/125514Orig1s188ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/008_125514orig1s188ltr.pdf,downloaded,265088,09846613ff9550c7d7438d7314e34040bd08220caec705154c846a62f61c8c7a
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2026/125514Orig1s186lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/009_125514orig1s186lbl.pdf,downloaded,7089430,831cf703035545fd80b042c44cfd664644cd167d0cef1c8a7e4934a88c171394
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2026/125514Orig1s186ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/010_125514orig1s186ltr.pdf,downloaded,260022,b69aeb1772ae0c07ccbc5e3b73c7278d95f7c6fe8ba6986ca8d32f4bd546854b
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125514s183lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/011_125514s183lbl.pdf,downloaded,3297078,b9084794c3209b36796d201782efc35c36cc1f7e2c6d1bcd507dca9ac8e1084d
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2025/125514Orig1s183ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/012_125514orig1s183ltr.pdf,downloaded,235437,379e9a733e72d9eaa75989be966ba19e87b51ff865305e8723dd533b54671314
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125514s182lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/013_125514s182lbl.pdf,downloaded,7021672,35fe61d49dc1933a2121f8cda0e5a0993261c6813d8cfd8caae990b597b2a04e
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2025/125514Orig1s182ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/014_125514orig1s182ltr.pdf,downloaded,306564,6e662ba2d86d44415a59b18ff8e3a62c25236cabfd76f38f981474ab2f136032
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125514s180lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/015_125514s180lbl.pdf,downloaded,7185475,b78d3e66ed86028133d64ab3ee60ca73e4d5e247348be4e32efbbebc56af2c27
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2025/125514Orig1s180ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/016_125514orig1s180ltr.pdf,downloaded,397990,6ff23d2a006465d6fff360fa29343c754374a188b4293fcaeaed4d12a450aa57
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125514s178lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/017_125514s178lbl.pdf,downloaded,7061119,065d72a67815915e61bb391ee5d651fb4a89796cb7b7210b648dc450f0268e8d
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2025/125514Orig1s178ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/018_125514orig1s178ltr.pdf,downloaded,130671,35a7a299914c9678c15b09a7512e8922b11acc069067e3fa3a6c7adb6be35728
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125514s174lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/019_125514s174lbl.pdf,downloaded,3210302,32b85761a8c25d3981abfcdec73bc482464398b00ae9c1f21890fcc628e1a72c
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2025/125514Orig1s174ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/020_125514orig1s174ltr.pdf,downloaded,211572,900d8a538fe572e27e990b69164a2e9362dedca2a3125203aef3659b01030c5c
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125514s173lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/021_125514s173lbl.pdf,downloaded,6940143,f1090c18d983cb5670713e75a333c982b6ee6f89c4ab2efabbb45759a206cad8
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2025/125514Orig1s173ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/022_125514orig1s173ltr.pdf,downloaded,279296,3c1cc0eb7ca4c302a62ae4c3843d716c261790f8d9b43d72972a356987379999
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125514s172lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/023_125514s172lbl.pdf,downloaded,10332212,fcf0f38f22d0a3184e230eec1e2ef02b01135f5f04fed22a7e0307cc89b5ef0c
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2025/125514Orig1s172ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/024_125514orig1s172ltr.pdf,downloaded,183958,38a27fa586f3cc5813da4597e0f7ef7ad5b2079cd09a7c079457129168ac5c7b
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/125514s164lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/025_125514s164lbl.pdf,downloaded,3883804,94bf10776f9a93abde4c634248705c807f2178c83cc08adb89bc627465cc2315
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/125514Orig1s164ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/026_125514orig1s164ltr.pdf,downloaded,195038,822e8cf3587dc2343af1b0d5c1ea36728861edeee79d0edd4b6a28118cc7e6ca
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/125514s162lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/027_125514s162lbl.pdf,downloaded,7371600,77c04a7fb9269d98a7a48911e06b7e6db49c0c4be315f7d7685109bc81f146e0
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/125514Orig1s162ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/028_125514orig1s162ltr.pdf,downloaded,178013,6a87303f629518428f09453d6f1018035f37d5d424fca88346b27184988b0170
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/125514s161lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/029_125514s161lbl.pdf,downloaded,6741100,5135652c285e4f01050671c18c7ae40f82555ebc308df46473ee4635c737ed12
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/125514Orig1s161ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/030_125514orig1s161ltr.pdf,downloaded,211675,1d8d1daa3c7a1211f330e1f14b8e3252e1cec7ffcb6327db446e9d5b820af5ac
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/125514s160lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/031_125514s160lbl.pdf,downloaded,12219035,55dc4afd7e0c31a585caa8e936f293bdc8f2324b37126c5336efeaffb5787a40
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/125514Orig1s160ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/032_125514orig1s160ltr.pdf,downloaded,223901,7a62828859b81547e12623504071833ea48e2f7b508758761afeac1c6abe1c98
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/125514s158lbledt.pdf,Label (PDF),data/fda_dossiers/keytruda/033_125514s158lbledt.pdf,downloaded,7666102,9ba03f26d9b87b07af4d325d3e50078cd962c66c214c6c89868d3eb5ff33f52a
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/125514Orig1s158Correctedltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/034_125514orig1s158correctedltr.pdf,downloaded,124130,0e7e23b5363f423d0fb7270aedcad42237d122c2b44e2989e15bb5e4a68a2941
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/125514s157lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/035_125514s157lbl.pdf,downloaded,6677000,779af568b533c0bcb6ca05d848fe28dfb4c64bad410aa98001e11ad8e388421a
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/125514Orig1s157ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/036_125514orig1s157ltr.pdf,downloaded,212977,7783fbaba55bb430c439819c7a88f7a46ea05fe1f5083e1b6a1b546b6dcdf09f
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/125514s155lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/037_125514s155lbl.pdf,downloaded,6601629,c504489f84f37c51541600c4b4ab3d0b79bcc4698b4e62cbbccf5d2eef1aa1e1
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/125514Orig1s155ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/038_125514orig1s155ltr.pdf,downloaded,944573,613c359ae26766f2681ff0edc5ddeb7964ea698038ed06b99005d0c464d9bdda
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/125514s154lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/039_125514s154lbl.pdf,downloaded,6339923,273d4c1e0420f08287990f1fa516c8d30ebda25b6ac55813dc5e22277540dde9
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/125514Orig1s154ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/040_125514orig1s154ltr.pdf,downloaded,150254,abeee934d11d9778414703b546921825cf4845670c49986455b1c5bf2d5da9e4
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/125514s151s152lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/041_125514s151s152lbl.pdf,downloaded,11931890,9f8a23694fe492442edbf490027f5cb29871a247b8bc3ce440d538f0203f53b7
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,"https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2023/125514Orig1s151, s152ltr.pdf",Letter (PDF),data/fda_dossiers/keytruda/042_125514orig1s151_s152ltr.pdf,downloaded,200648,504f3fdf68b833d99fbf33642cb36d3d8f8743011a5f8e255e3ad8683b0fb438
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/125514s148lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/043_125514s148lbl.pdf,downloaded,10496510,9b95fd47af549ab6df71e9096e9be378781df469e61a65f21da75e782ed77585
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/125514s147lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/044_125514s147lbl.pdf,downloaded,13078583,503530b1ee439017942eb8c5a5bef476fdbfeefc5daa53e05ceb22d2cd864271
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/125514Orig1s147ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/045_125514orig1s147ltr.pdf,downloaded,215577,f8cf4d7d3ac39f4670dc6152e0efc78c988f9cda51e8403737a345094b1d97f3
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/125514s145lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/046_125514s145lbl.pdf,downloaded,10705923,a83d8082e4ffe46025557a25c7cffea5c16754fae7ce3c3152e6b7266bc8475f
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2023/125514Orig1s145ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/047_125514orig1s145ltr.pdf,downloaded,213489,8a51de73fb4b7ee5f23cb6c88354423622c487e20494c34e431c9c25257574ab
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/125514s144lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/048_125514s144lbl.pdf,downloaded,9797537,2a4c3dead2ab2616876e16af1f79f735758bd8783de6af0411c7ed0f842a420c
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2023/125514Orig1s144ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/049_125514orig1s144ltr.pdf,downloaded,210599,e3f1ad9cb000f81a070a3d821835590d72c1701e5afef8d0898299c29ecc0df9
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/125514s143lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/050_125514s143lbl.pdf,downloaded,13154628,1272ef59d92a75f69bb0d00138750d274b26b27364949264918f1469613f7881
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2023/125514Orig1s143ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/051_125514orig1s143ltr.pdf,downloaded,210221,07fedc3ccbfaeaa3f6c5dfe4027a1217cc6ac5227fa9a041b577381ddbca21c6
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/125514s142lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/052_125514s142lbl.pdf,downloaded,10642951,ed15c8545c347c62be235fc9cf414c587b1c8bc2d87f6dc67a434087614b6ceb
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2023/125514Orig1s142ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/053_125514orig1s142ltr.pdf,downloaded,225383,6375182151d46be0e238e3c19929fdc59a18a25701e1e59a761b83488eb4bcb6
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/125514s139lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/054_125514s139lbl.pdf,downloaded,11288880,5a5cfa36fae1c9df810e8ee6e3c4a62bf3717e452661367f45bf639adbf6408b
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2023/125514Orig1s139ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/055_125514orig1s139ltr.pdf,downloaded,456786,46e37d1b593baff291b837af0b31a67e6d57a6a627236374ae9551eb230f6982
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/125514s138lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/056_125514s138lbl.pdf,downloaded,10503616,4495864134419c1d5cf4a9ea3a602547de00b5cc56bc00d4a2fc8ef4ad8255b3
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2023/125514Orig1s138ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/057_125514orig1s138ltr.pdf,downloaded,268912,657ab20d2d3752892c7cc079ddf75de02f169a3bd6b06edd8ebaa30ca971f040
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/125514s136lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/058_125514s136lbl.pdf,downloaded,10592046,fcda10e6ddead2353863126d7a93a86ee3ef48580cf3bab6f3a77760936319eb
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2023/125514Orig1s136ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/059_125514orig1s136ltr.pdf,downloaded,270939,222d9775632ff889505dc917bc2c800539fdb75c1d87c2ec1656a4b7a5484428
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/125514s135lbl.pdf,Label (PDF),data/fda_dossiers/keytruda/060_125514s135lbl.pdf,downloaded,10405088,82e05779d07a3781a00926a236d18645e00a85c4d9cd9110d3d9eb3b99e320c9
keytruda,BioPharma,125514,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125514,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2023/125514Orig1s135ltr.pdf,Letter (PDF),data/fda_dossiers/keytruda/061_125514orig1s135ltr.pdf,downloaded,245807,049f3538a0821b7b50d1d17fcc0be7c79a6e4c11379a47e17a901506233aeeb5
