product,company,application_no,source_page,pdf_url,link_text,local_path,status,bytes,sha256
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/125057s415lbl.pdf,Label (PDF),data/fda_dossiers/humira/012_125057s415lbl.pdf,downloaded,3201240,75c54b9275e4d7fc3f3ac73f0ae8b67b06cd2a2897572a10d5252f176fbd3781
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2020/125057Orig1s415ltr.pdf,Letter (PDF),data/fda_dossiers/humira/013_125057orig1s415ltr.pdf,downloaded,87520,c1d81cb7909b0ac106eb1f7a9e973841f7e6d0f91617aadf520428057349c2c8
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/125057Orig1s411lbl.pdf,Label (PDF),data/fda_dossiers/humira/014_125057orig1s411lbl.pdf,downloaded,23534173,c93513bcb0532a10ab093b0c1211dc09b1ee3716c79b78089bfa09447a0beb44
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2019/125057Orig1s411ltr.pdf,Letter (PDF),data/fda_dossiers/humira/015_125057orig1s411ltr.pdf,downloaded,34020,73c387087913f1617b442c3b191f32277a5a84c6bbf9735759aa2887d8f64d89
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/125057s410lbl.pdf,Label (PDF),data/fda_dossiers/humira/016_125057s410lbl.pdf,downloaded,1392594,4a3c09817809361665f0748e0c6c43dd855e3b7ee288a8740ce763042796e3f8
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/125057s410ltr.pdf,Letter (PDF),data/fda_dossiers/humira/017_125057s410ltr.pdf,downloaded,27379,1486356ef729bda2edb079b86438e29011af88422ebad86cd166f4aca5ea9ad7
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/125057s409lbl.pdf,Label (PDF),data/fda_dossiers/humira/018_125057s409lbl.pdf,downloaded,4859532,a24dbf37839a4f483041f3991b2e17f266925badbcc8bdce110ef8bd5a86816f
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/125057Orig1s409ltr.pdf,Letter (PDF),data/fda_dossiers/humira/019_125057orig1s409ltr.pdf,downloaded,213793,59ed2fd61e23aa76a412e023f001d2da9d8db3207087317429343882bc9b4c70
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/125057s408lbl.pdf,Label (PDF),data/fda_dossiers/humira/020_125057s408lbl.pdf,downloaded,3573763,ee0a434e3519d7a9cf9c8fbc66c7c867fd01d4a7f6c5817693a0c96c1dcbe19b
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/125057Orig1s408ltr.pdf,Letter (PDF),data/fda_dossiers/humira/021_125057orig1s408ltr.pdf,downloaded,17170,fe7b0315bf14ff0f6b368118b01b722419c53bf111ca6300421e964a35f7ec67
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/125057s406lbl.pdf,Label (PDF),data/fda_dossiers/humira/022_125057s406lbl.pdf,downloaded,1385070,2f45bf68ded4a09cbd255288889ee3161689ef0dcf133507d7b31b86a0ae3b9a
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/125057Orig1s406ltr.pdf,Letter (PDF),data/fda_dossiers/humira/023_125057orig1s406ltr.pdf,downloaded,31495,f251f36b4e52c924f137279bdd95166e90995c2c102f050ea28dac2c7e2961b1
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/125057s403lbl.pdf,Label (PDF),data/fda_dossiers/humira/024_125057s403lbl.pdf,downloaded,5356680,ddd233911e33124b002800b3eb6a12f51e517b611bcbb2c33c91163ec8ca3e44
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/125057Orig1s403ltr.pdf,Letter (PDF),data/fda_dossiers/humira/025_125057orig1s403ltr.pdf,downloaded,91818,f65675ce37eb8e5b24c509098e00c11375968f0422e5e64f4cf37de0b9363d22
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/125057s402lbl.pdf,Label (PDF),data/fda_dossiers/humira/026_125057s402lbl.pdf,downloaded,3054295,ab6e0b25162e45faadd64f2a218635c8699a41bad03d0b991628b9d5b520f1d0
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/125057Orig1s402ltr.pdf,Letter (PDF),data/fda_dossiers/humira/027_125057orig1s402ltr.pdf,downloaded,324484,69fe0c7791a76bb6a99de78cb2287f03a3578890a29d841a9375a16dbb2a5861
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/125057s401lbl.pdf,Label (PDF),data/fda_dossiers/humira/028_125057s401lbl.pdf,downloaded,1608906,3ef5883edfcfb6d0a122850e0626cffcf1b9a6d56562711441d910e9b569ee8f
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2016/125057s400lbl.pdf,Label (PDF),data/fda_dossiers/humira/029_125057s400lbl.pdf,downloaded,2936001,efd55186540eaeaf5597c1403ebcb79e856a34e5c657d97b288a8cf09763a3a0
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/125057s399lbl.pdf,Label (PDF),data/fda_dossiers/humira/030_125057s399lbl.pdf,downloaded,4504931,f88bd935012413a2cde961e1713f3ec068ca70bc85530640950df15a6c29c538
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/125057Orig1s399ltr.pdf,Letter (PDF),data/fda_dossiers/humira/031_125057orig1s399ltr.pdf,downloaded,29495,7035abc57fe2bdf832da7ed2793336f8c0d73162ef5f873d27f52758c140e0b7
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2016/125057s397lbl.pdf,Label (PDF),data/fda_dossiers/humira/032_125057s397lbl.pdf,downloaded,4085230,d60f24cd2098fdeef8859cd49439eb100fbcc2271b3bf1025043da765bdbac0b
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/125057Orig1s397ltr.pdf,Letter (PDF),data/fda_dossiers/humira/033_125057orig1s397ltr.pdf,downloaded,202714,789c081419e7c1cd5e090794ed4e1a28797738a351256e47b020b801d2297dd3
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2026/125057Orig1s397.pdf,Review (PDF),data/fda_dossiers/humira/034_125057orig1s397.pdf,downloaded,29451106,a269a201720b09f520edc259e17a491b95665e297fd37e1b07be0ea5cf83ef8e
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2015/125057s394lbl.pdf,Label (PDF),data/fda_dossiers/humira/035_125057s394lbl.pdf,downloaded,2554641,193444b7fec2c192dfcb7f65b679bb6be01062ce04c44d83cde812d115fb85f8
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/125057Orig1s394ltr.pdf,Letter (PDF),data/fda_dossiers/humira/036_125057orig1s394ltr.pdf,downloaded,236702,2f8412c04e1bd8ad04997d36b5af48c5553b93f19f1655265df1a150753ccda7
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/125057Orig1s394SumR.pdf,Summary Review (PDF),data/fda_dossiers/humira/037_125057orig1s394sumr.pdf,downloaded,1176240,3bc96469bec42b0fc9a6b8e75b00ee24749e71b017b96e9f63fa57cca0b1c001
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/125057Orig1s393ltr.pdf,Letter (PDF),data/fda_dossiers/humira/038_125057orig1s393ltr.pdf,downloaded,91381,4ed15b9fafe2509b54477610459c8b2f54b531090a197ed1e4746ba292b1f305
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2019/125057Orig1s393.pdf,Review (PDF),data/fda_dossiers/humira/039_125057orig1s393.pdf,downloaded,41742438,445bceb3bc4d7f82b2136ecb1dac9dbaa66260e64254e45c44242b4cfc9439ea
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/bla/2014/125057Orig1s381.pdf,Review (PDF),data/fda_dossiers/humira/040_125057orig1s381.pdf,downloaded,3418783,30be18a050d8fd5bfb793e9fca5a13e1ff8454d2e3b26fc34ce98a72022c6ac1
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125057s368lbl.pdf,Label (PDF),data/fda_dossiers/humira/041_125057s368lbl.pdf,downloaded,1615887,a3ac0a786f4379186913a861603e41236aa380e60c59b04420d50bf4b0a6555d
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/125057Orig1s368ltr.pdf,Letter (PDF),data/fda_dossiers/humira/042_125057orig1s368ltr.pdf,downloaded,64959,277387bee6f694aece9b61a8ed43d9fd734170d46a2701263d42cec79af1bbab
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125057s367lbl.pdf,Label (PDF),data/fda_dossiers/humira/043_125057s367lbl.pdf,downloaded,2942274,92e321530a2cce78f206fddf876efead627f66d297c8dd0643e2541ab52e4642
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/125057Orig1s367ltr.pdf,Letter (PDF),data/fda_dossiers/humira/044_125057orig1s367ltr.pdf,downloaded,80246,71c0533a323a0d6477ab18d567f5915b9d171a3e05e455a67033d38f9560c376
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125057s366lbl.pdf,Label (PDF),data/fda_dossiers/humira/045_125057s366lbl.pdf,downloaded,3463938,5a8e433e285d2969386ecd66327f94fade2cb0ef4589763e2cb3b31c88186ba8
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/125057Orig1s366ltr.pdf,Letter (PDF),data/fda_dossiers/humira/046_125057orig1s366ltr.pdf,downloaded,64768,79f87aaa63fd3ea27ff964550a85a84527cc54efc150a355ff993cc61b5d7927
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125057s356lbl.pdf,Label (PDF),data/fda_dossiers/humira/047_125057s356lbl.pdf,downloaded,3975426,78e28e5c15aae0509e36e5e24cf34ae9890abf0fb55b37b8dc7ceb18381b691b
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/125057Orig1s356ltr.pdf,Letter (PDF),data/fda_dossiers/humira/048_125057orig1s356ltr.pdf,downloaded,76473,05308755216f8337e569ce2c39495b7be865f69cd240ef91cd656181cd2e828f
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/125057Orig1s356.pdf,Review (PDF),data/fda_dossiers/humira/049_125057orig1s356.pdf,downloaded,29623461,da0cbe369986ef5ad9d051d575d9c5a76e22635bebaf735f7abb2ae6a81ccc8b
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125057Orig1s355lbl.pdf,Label (PDF),data/fda_dossiers/humira/050_125057orig1s355lbl.pdf,downloaded,1218811,68d80404f6fc509f8696b2a535837ae06887847ba61c6ed177a0175dd9cc64c0
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/125057Orig1s355_replace_ltr.pdf,Letter (PDF),data/fda_dossiers/humira/051_125057orig1s355_replace_ltr.pdf,downloaded,56872,890a96c976ccd4678716aaa3b3a2c21060e20eb67f0121c96414b09bf0adcdfe
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2013/125057s327lbl.pdf,Label (PDF),data/fda_dossiers/humira/052_125057s327lbl.pdf,downloaded,3613890,adccf12cda657194e88d763cb51792f2ac6b08ff000b65832fa031cf26e0092c
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/125057Orig1s327ltr.pdf,Letter (PDF),data/fda_dossiers/humira/053_125057orig1s327ltr.pdf,downloaded,53576,a1dab51d3586f73adb937205e3222436b2bc089ca64805affd552214d11f35e1
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2013/125057s322lbl.pdf,Label (PDF),data/fda_dossiers/humira/054_125057s322lbl.pdf,downloaded,2975067,1c8d042ddcdf17189a80ed21272164dbd74ba0a6bf947face93c623018308cff
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/125057Orig1s322.pdf,Review (PDF),data/fda_dossiers/humira/055_125057orig1s322.pdf,downloaded,16756965,72c463083132a2e2e58bbc82f8b2d1699f57701bc0e616b40f07f8579192aa8a
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2013/125057s310lbl.pdf,Label (PDF),data/fda_dossiers/humira/056_125057s310lbl.pdf,downloaded,1059254,31bd49603c8c92cf15055bfa42f3af40c86df38122b0422ff8a61a7e9d02919b
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/125057Orig1s310ltr.pdf,Letter (PDF),data/fda_dossiers/humira/057_125057orig1s310ltr.pdf,downloaded,44767,8460ab6ec4f3b170724cb0e88d864a2682f2ad68c40b891d3c236855aa8e6b94
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/125057Orig1s280ltr.pdf,Letter (PDF),data/fda_dossiers/humira/058_125057orig1s280ltr.pdf,downloaded,66473,fc00df5d0a0549963077d355a1737390a2c9bd37e61148c30fded8a5e65c1251
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/125057s0278lbl.pdf,Label (PDF),data/fda_dossiers/humira/059_125057s0278lbl.pdf,downloaded,2310845,cd7526b4d6ea5b3ea45f71b3d2b637935c2e6ca433195d27556934f5744aa05b
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/125057s0278ltr.pdf,Letter (PDF),data/fda_dossiers/humira/060_125057s0278ltr.pdf,downloaded,51346,187b53d53ca901c0a62aa3a4ee950186ae89ff211bff70b50a2e3065e123fb78
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2011/125057s0276lbl.pdf,Label (PDF),data/fda_dossiers/humira/061_125057s0276lbl.pdf,downloaded,6316841,dc222561401ceac9319a935b46a99949b6bb474f788749a50d9ae8c3642a4bf4
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/125057s276ltr.pdf,Letter (PDF),data/fda_dossiers/humira/062_125057s276ltr.pdf,downloaded,105926,c139f58a5cc9562c369d900b0ca798eb5b8e6447fec7fefdcd3ae2ae746b26f2
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/125057s271ltr.pdf,Letter (PDF),data/fda_dossiers/humira/063_125057s271ltr.pdf,downloaded,112199,555f66422bc3ee5efda47f34f6148c168791122aea67997043e5b4304569a330
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/125057s255ltr.pdf,Letter (PDF),data/fda_dossiers/humira/064_125057s255ltr.pdf,downloaded,47833,955848d695ed84e8242322feb259ebf81f55f017436af1c64a30e8f11b3e3280
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/125057s254ltr.pdf,Letter (PDF),data/fda_dossiers/humira/065_125057s254ltr.pdf,downloaded,40789,3d86afd501ceb1f995a0e7a962653d67ce053b259f4adaf182c97d22e4e83e79
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/125057s232lbl.pdf,Label (PDF),data/fda_dossiers/humira/066_125057s232lbl.pdf,downloaded,2287083,56de17924f4163889e918dfddfc5d76d845f526f8ba876abaeb04b23812c5f9e
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/125057Orig1s232ltr.pdf,Letter (PDF),data/fda_dossiers/humira/067_125057orig1s232ltr.pdf,downloaded,129365,a709d72b2e4274ae043ec690604581a876f61282ce6e1ef411f99e122ed197e3
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/125057Orig1s232.pdf,Review (PDF),data/fda_dossiers/humira/068_125057orig1s232.pdf,downloaded,43912341,26a64c125a3994af26d8debae49ab7ab5168510aa6d417e1cd804ce79555dbb8
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/125057s224ltr.pdf,Letter (PDF),data/fda_dossiers/humira/069_125057s224ltr.pdf,downloaded,42879,751c9126ec8c777cfbcb4cd1c28a1e56a87817bcb0ad1d4b198fdc00b0e837ac
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2011/125057s0215lbl.pdf,Label (PDF),data/fda_dossiers/humira/070_125057s0215lbl.pdf,downloaded,3797160,fd9a0b344ce53e95dd9aa71aeff0896b042916eb1b14aa388f17d378b21ec4a8
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/125057s0213ltr.pdf,Letter (PDF),data/fda_dossiers/humira/071_125057s0213ltr.pdf,downloaded,41530,d598ef08e9d32c257581027675abf581df5d290515946d47df1de1c48a700a49
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/bla/2010/125057Orig1s0213.pdf,Review (PDF),data/fda_dossiers/humira/072_125057orig1s0213.pdf,downloaded,5792812,e58964d209bac98402c48c7a2fa173c3a07a76472b390baa497d87213e1b1ad4
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/label/2009/125057s196lbl.pdf,Label (PDF),data/fda_dossiers/humira/073_125057s196lbl.pdf,downloaded,1312178,4ab4ec24f8e51daa16833fb4ee12f0c81627a8f923f0a761118e5befcfae92d0
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/125057s0196ltr.pdf,Letter (PDF),data/fda_dossiers/humira/074_125057s0196ltr.pdf,downloaded,430279,c9039eef85d64537358cd7abea130e7f7778f72206eab17b15594cf05b18f450
humira,AbbVie,125057,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125057,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/125057s161ltr.pdf,Letter (PDF),data/fda_dossiers/humira/075_125057s161ltr.pdf,downloaded,243307,c0c9dfc039101ac79b1715a1135f19a5a355b88f66f7efb98827945c537b86b8
